Timestep;Time span;Sum [Watt]
0;00:00:00;4463,5576897946585
1;00:01:00;4225,856988458463
2;00:02:00;4085,18012652812
3;00:03:00;3937,323497900938
4;00:04:00;3763,5481179877784
5;00:05:00;3579,122538149966
6;00:06:00;3568,1838129274547
7;00:07:00;3559,606154411552
8;00:08:00;3543,261403361509
9;00:09:00;3540,9460038466464
10;00:10:00;3532,075509182212
11;00:11:00;3482,8943977188737
12;00:12:00;3450,056846399174
13;00:13:00;3381,5668204009676
14;00:14:00;3357,1865923204714
15;00:15:00;3331,2750131016282
16;00:16:00;3323,3039686902316
17;00:17:00;3316,3967032719975
18;00:18:00;3308,5023291837306
19;00:19:00;3298,970757691278
20;00:20:00;3271,517644523185
21;00:21:00;3267,1261916856874
22;00:22:00;3266,3349731155195
23;00:23:00;3241,671191890532
24;00:24:00;3233,404655940274
25;00:25:00;3186,3214675114577
26;00:26:00;3168,930446487983
27;00:27:00;3114,850057145142
28;00:28:00;3092,9475127700634
29;00:29:00;3044,7654496553737
30;00:30:00;3034,6676425542846
31;00:31:00;2984,073817714835
32;00:32:00;2925,363086133305
33;00:33:00;2893,425779947259
34;00:34:00;2797,7693972546826
35;00:35:00;2744,12834563247
36;00:36:00;2685,2136660817846
37;00:37:00;2671,75853581847
38;00:38:00;2638,5154148719807
39;00:39:00;2591,3900525452736
40;00:40:00;2585,512575547637
41;00:41:00;2581,3900466746736
42;00:42:00;2531,5020295765844
43;00:43:00;2515,812838273873
44;00:44:00;2512,623735858888
45;00:45:00;2510,8872178579804
46;00:46:00;2492,0667821269003
47;00:47:00;2475,696742360316
48;00:48:00;2473,971077575112
49;00:49:00;2437,930339478039
50;00:50:00;2436,0425723683666
51;00:51:00;2433,595839611932
52;00:52:00;2426,0558599347105
53;00:53:00;2364,8278319091855
54;00:54:00;2355,8896177104825
55;00:55:00;2344,418536874776
56;00:56:00;2333,895041016653
57;00:57:00;2333,7105085968287
58;00:58:00;2307,6796539264647
59;00:59:00;2306,5958187719616
60;01:00:00;2303,2509274340496
61;01:01:00;2295,601868167383
62;01:02:00;2291,964663144518
63;01:03:00;2254,9696179560447
64;01:04:00;2244,0731808187365
65;01:05:00;2218,672669690867
66;01:06:00;2218,088832797888
67;01:07:00;2213,8144056613746
68;01:08:00;2210,3681979889852
69;01:09:00;2205,1258354537667
70;01:10:00;2202,7989370794085
71;01:11:00;2190,206884902641
72;01:12:00;2060,6741421281913
73;01:13:00;2035,3799210512675
74;01:14:00;1996,358353604301
75;01:15:00;1992,3488652865778
76;01:16:00;1981,8311235473234
77;01:17:00;1953,5603621013934
78;01:18:00;1943,4223925488259
79;01:19:00;1914,6956795877593
80;01:20:00;1893,2760662938213
81;01:21:00;1888,3499984313855
82;01:22:00;1886,77143941018
83;01:23:00;1877,6888417373773
84;01:24:00;1852,1001842782418
85;01:25:00;1851,8219625911731
86;01:26:00;1844,5259738195111
87;01:27:00;1835,7650238375281
88;01:28:00;1821,6601285279903
89;01:29:00;1816,220152211729
90;01:30:00;1787,0708674808227
91;01:31:00;1781,6468141248706
92;01:32:00;1776,101381654048
93;01:33:00;1764,5772554060268
94;01:34:00;1761,411487712187
95;01:35:00;1756,6035928126098
96;01:36:00;1720,2783645288825
97;01:37:00;1697,559587040122
98;01:38:00;1692,6382772421118
99;01:39:00;1680,1798533939477
100;01:40:00;1677,3649679651232
101;01:41:00;1676,8258529367497
102;01:42:00;1671,5610973141097
103;01:43:00;1660,498141713994
104;01:44:00;1639,1092794045128
105;01:45:00;1631,223215329663
106;01:46:00;1629,3164086211252
107;01:47:00;1626,2170389242588
108;01:48:00;1625,8235243794736
109;01:49:00;1621,2558523144357
110;01:50:00;1619,420526760872
111;01:51:00;1618,8824315307888
112;01:52:00;1612,6097053453611
113;01:53:00;1605,5398019640206
114;01:54:00;1598,9000691651913
115;01:55:00;1596,6134068084968
116;01:56:00;1593,429211147083
117;01:57:00;1591,8340940154615
118;01:58:00;1579,9126211629798
119;01:59:00;1574,663279612391
120;02:00:00;1567,9740231133744
121;02:01:00;1566,463973077198
122;02:02:00;1562,9215564743522
123;02:03:00;1550,205584661891
124;02:04:00;1549,5911173504076
125;02:05:00;1544,5647234261999
126;02:06:00;1538,113610550936
127;02:07:00;1530,9941909915046
128;02:08:00;1526,1138171906462
129;02:09:00;1525,731871215043
130;02:10:00;1523,9774196077828
131;02:11:00;1518,8980696685546
132;02:12:00;1517,0969990148906
133;02:13:00;1515,9908864998904
134;02:14:00;1511,7160762936994
135;02:15:00;1510,9356654122628
136;02:16:00;1391,6167360086044
137;02:17:00;1390,6563588241247
138;02:18:00;1387,9289784231332
139;02:19:00;1295,6170316955327
140;02:20:00;1010,1698280865093
141;02:21:00;1001,5952246405346
142;02:22:00;999,8391460916271
143;02:23:00;999,6135166667588
144;02:24:00;995,9687904159551
145;02:25:00;876,1651177939697
146;02:26:00;871,4157567074415
147;02:27:00;868,2165632020987
148;02:28:00;828,0040175682736
149;02:29:00;812,8322825220419
150;02:30:00;811,7140948850047
151;02:31:00;811,6922901390996
152;02:32:00;810,8300514383137
153;02:33:00;809,8882983713902
154;02:34:00;809,0685060820638
155;02:35:00;808,5283671207278
156;02:36:00;806,5702311328959
157;02:37:00;806,3777286682756
158;02:38:00;804,7304967969092
159;02:39:00;792,170200615321
160;02:40:00;786,6615763884952
161;02:41:00;784,0501565297511
162;02:42:00;778,0100024246422
163;02:43:00;693,9201748908026
164;02:44:00;689,2000960510951
165;02:45:00;660,3738161560416
166;02:46:00;654,7124684453056
167;02:47:00;647,4156528065417
168;02:48:00;644,5962776732097
169;02:49:00;642,8241101536676
170;02:50:00;642,410651978199
171;02:51:00;640,616349231239
172;02:52:00;631,2156093654507
173;02:53:00;630,5569416899006
174;02:54:00;629,7463687139751
