Timestep;Time span;Sum [var]
0;00:00:00;1468,7256820189343
1;00:01:00;1390,7236917063537
2;00:02:00;1344,5615184930873
3;00:03:00;1295,8160130419294
4;00:04:00;1238,6095572475097
5;00:05:00;1178,0088793838781
6;00:06:00;1174,4074373969172
7;00:07:00;1171,5964665156396
8;00:08:00;1166,4237088037364
9;00:09:00;1165,4325708735846
10;00:10:00;1162,6580183650924
11;00:11:00;1096,6458636269117
12;00:12:00;1091,7442977977023
13;00:13:00;1075,3593353526423
14;00:14:00;1033,728119871469
15;00:15:00;1025,3464965406172
16;00:16:00;1002,5985375426178
17;00:17:00;985,432845867184
18;00:18:00;963,4685874068595
19;00:19:00;939,4247912781885
20;00:20:00;921,3855863078103
21;00:21:00;921,2631478495846
22;00:22:00;914,9791542488182
23;00:23:00;886,1450003442623
24;00:24:00;881,4486910383299
25;00:25:00;877,055469415484
26;00:26:00;869,0451369079525
27;00:27:00;864,1121257101755
28;00:28:00;853,8655855967361
29;00:29:00;851,5596334567449
30;00:30:00;850,1708525997936
31;00:31:00;836,693504733392
32;00:32:00;828,603097249912
33;00:33:00;827,0248098362117
34;00:34:00;820,9293769485234
35;00:35:00;814,911169496752
36;00:36:00;802,4946830221962
37;00:37:00;778,7793179478527
38;00:38:00;776,0324703655568
39;00:39:00;774,8874130572362
40;00:40:00;774,5976822402309
41;00:41:00;768,6827973840036
42;00:42:00;768,5618684650019
43;00:43:00;758,8812663152323
44;00:44:00;756,2702725443802
45;00:45:00;755,0781188929013
46;00:46:00;742,8507955009933
47;00:47:00;739,2904875489173
48;00:48:00;731,0114458551134
49;00:49:00;730,9346087554466
50;00:50:00;728,3185384621448
51;00:51:00;723,1123364023853
52;00:52:00;690,8701442334163
53;00:53:00;646,1771891026315
54;00:54:00;640,5638959488315
55;00:55:00;626,2246236464673
56;00:56:00;596,8599101578316
57;00:57:00;591,3780874282984
58;00:58:00;588,4465832840973
59;00:59:00;581,3585333175628
60;01:00:00;576,1694157282992
61;01:01:00;575,4262294767487
62;01:02:00;573,9588685143713
63;01:03:00;570,9364069270612
64;01:04:00;569,0542562107292
65;01:05:00;555,2416977010483
66;01:06:00;547,6823612425034
67;01:07:00;547,0691871366365
68;01:08:00;545,0430676349912
69;01:09:00;541,5082468456396
70;01:10:00;538,4401214925562
71;01:11:00;537,3386076798389
72;01:12:00;536,4529702077753
73;01:13:00;535,3235285197076
74;01:14:00;525,4152244639665
75;01:15:00;521,0221020759298
76;01:16:00;519,9645440217374
77;01:17:00;517,9733384307654
78;01:18:00;514,7521235035135
79;01:19:00;513,0730658643455
80;01:20:00;510,76839651159924
81;01:21:00;506,7901962074725
82;01:22:00;503,06202088174325
83;01:23:00;503,0402238175949
84;01:24:00;502,86113411931666
85;01:25:00;502,09447934015355
86;01:26:00;498,8160275619692
87;01:27:00;497,3083386075373
88;01:28:00;496,6207482967388
89;01:29:00;495,87917385181447
90;01:30:00;494,7378992907962
91;01:31:00;488,7947882756642
92;01:32:00;483,87209978456343
93;01:33:00;476,4071025092887
94;01:34:00;476,0297895992287
95;01:35:00;473,1492699912437
96;01:36:00;469,16442689326703
97;01:37:00;464,6907310841674
98;01:38:00;464,4989705854171
99;01:39:00;461,45699678394993
100;01:40:00;449,92330610249473
101;01:41:00;445,8624535298516
102;01:42:00;444,1867408330795
103;01:43:00;442,960976790925
104;01:44:00;435,5870194939381
105;01:45:00;432,5108421397015
106;01:46:00;430,22728365674976
107;01:47:00;417,7250845156989
108;01:48:00;417,03944962453915
109;01:49:00;416,2377624411422
110;01:50:00;413,42975081011934
111;01:51:00;411,95730902459746
112;01:52:00;411,58204967526575
113;01:53:00;407,4495847374425
114;01:54:00;386,0770449976447
115;01:55:00;374,3920033495988
116;01:56:00;285,00720077780045
117;01:57:00;274,3213856729618
118;01:58:00;229,60481513709337
119;01:59:00;228,25666905150817
120;02:00:00;220,26593823406446
121;02:01:00;218,8817923945599
122;02:02:00;216,8456086090824
123;02:03:00;214,60791328585975
124;02:04:00;214,55658573353554
125;02:05:00;209,04702974943163
126;02:06:00;205,63653674051864
127;02:07:00;203,72211159280732
128;02:08:00;202,65297183383984
129;02:09:00;201,79971541459017
130;02:10:00;200,7935950255797
131;02:11:00;198,92156445642118
132;02:12:00;196,9734947009616
133;02:13:00;196,75078667508316
134;02:14:00;196,02146432490073
135;02:15:00;195,49300354557718
136;02:16:00;193,66995401883233
137;02:17:00;191,95085703419818
138;02:18:00;190,5186230687744
139;02:19:00;189,66322530215098
140;02:20:00;189,35026156202173
141;02:21:00;189,27363164378303
142;02:22:00;188,77306734494505
143;02:23:00;187,94131377692418
144;02:24:00;187,92874377375824
145;02:25:00;187,90297990394558
146;02:26:00;187,52206053910436
147;02:27:00;186,91368341824204
148;02:28:00;186,85617418541906
149;02:29:00;186,7069739011245
150;02:30:00;186,61107533039635
151;02:31:00;186,3283210204367
152;02:32:00;185,93804193569417
153;02:33:00;185,75502605552916
154;02:34:00;185,7255532478327
155;02:35:00;185,12057977481487
156;02:36:00;184,93038302361407
157;02:37:00;184,86581626631954
158;02:38:00;184,6412289655369
159;02:39:00;184,36550331561472
160;02:40:00;183,9356739219397
161;02:41:00;183,6918079611296
162;02:42:00;183,49940972323293
163;02:43:00;182,95830058247972
164;02:44:00;182,94416828166936
165;02:45:00;182,7077010234179
166;02:46:00;182,4378162800233
167;02:47:00;182,06360667012154
168;02:48:00;180,1027014782536
169;02:49:00;179,5866519178922
170;02:50:00;178,79598154542242
171;02:51:00;178,77695099644538
172;02:52:00;178,77102124867216
173;02:53:00;178,17550479531096
174;02:54:00;177,4656219535144
175;02:55:00;176,84996377897255
176;02:56:00;176,39769379571356
177;02:57:00;176,05824904287428
178;02:58:00;175,85658633017178
179;02:59:00;175,33991891080137
180;03:00:00;175,25445352077642
181;03:01:00;175,22408644696964
182;03:02:00;174,27185887492072
183;03:03:00;174,12259783621664
184;03:04:00;173,7677813159649
185;03:05:00;173,09927976878228
186;03:06:00;173,01151948557114
187;03:07:00;172,4600509757193
188;03:08:00;172,01271689306077
189;03:09:00;171,98677362691492
190;03:10:00;171,88965052913346
191;03:11:00;171,49101016065472
192;03:12:00;171,29070120482805
193;03:13:00;170,93089675336222
194;03:14:00;170,63831804527874
195;03:15:00;170,44287882696472
196;03:16:00;170,37466569854058
197;03:17:00;170,03873918133667
198;03:18:00;169,98315212489624
199;03:19:00;169,34460873433102
200;03:20:00;169,2575244779394
201;03:21:00;168,37180283442535
202;03:22:00;167,30262380701802
203;03:23:00;167,10410590776152
204;03:24:00;166,53729063073317
205;03:25:00;166,51787373467303
206;03:26:00;166,43019316884332
207;03:27:00;166,37627220185902
208;03:28:00;166,10356764693225
209;03:29:00;166,04666128080748
210;03:30:00;165,4388958670135
211;03:31:00;165,3748002212484
212;03:32:00;165,06100086811162
213;03:33:00;163,67199142676313
214;03:34:00;163,17665635614958
215;03:35:00;161,55590044443332
216;03:36:00;161,38003485946834
217;03:37:00;160,9709959745975
218;03:38:00;160,77834735065247
219;03:39:00;160,53468741621703
220;03:40:00;160,4539768141487
221;03:41:00;160,05802704546053
222;03:42:00;159,18074938809517
223;03:43:00;158,93779964985964
224;03:44:00;158,31392549506157
225;03:45:00;158,2286232486615
226;03:46:00;157,32048972017276
227;03:47:00;157,20817146311828
228;03:48:00;156,75308229333453
229;03:49:00;156,14202709339273
230;03:50:00;156,0710665535171
231;03:51:00;155,71685436581953
232;03:52:00;155,0785199164659
233;03:53:00;154,81957816922943
234;03:54:00;154,77402434981911
235;03:55:00;154,75952718382982
236;03:56:00;154,5642019400758
237;03:57:00;154,372240163524
238;03:58:00;154,26088207512166
239;03:59:00;153,79249271583438
240;04:00:00;153,6097384931069
241;04:01:00;153,52381860894008
242;04:02:00;153,50038285855805
243;04:03:00;153,28247584796864
244;04:04:00;153,22929864819707
245;04:05:00;153,15520908113388
246;04:06:00;153,01364998479187
247;04:07:00;152,52222800735
248;04:08:00;151,89842992457642
249;04:09:00;151,82743519245074
250;04:10:00;151,75375679058897
251;04:11:00;151,58968424980296
252;04:12:00;151,58806705491185
253;04:13:00;151,29355657872625
254;04:14:00;151,15112212513375
255;04:15:00;150,9965996079365
256;04:16:00;150,7120736020543
257;04:17:00;150,5296475972261
258;04:18:00;150,49561489819897
259;04:19:00;150,457148117128
260;04:20:00;150,41507869929495
261;04:21:00;150,37515796969282
262;04:22:00;150,34283784986857
263;04:23:00;150,32654099293492
264;04:24:00;150,18580047246962
265;04:25:00;150,12427725409592
266;04:26:00;150,05472314410716
267;04:27:00;149,95848780876568
268;04:28:00;149,43589723751413
269;04:29:00;149,2914478206181
270;04:30:00;149,22896387274798
271;04:31:00;149,0205830673184
272;04:32:00;148,96006650264098
273;04:33:00;148,8795361135372
274;04:34:00;148,83797441289013
275;04:35:00;148,80803926049572
276;04:36:00;148,49877863285963
277;04:37:00;148,49451931213906
278;04:38:00;148,4622210112946
279;04:39:00;148,45408301958955
280;04:40:00;148,3984180139357
281;04:41:00;148,3226958291216
282;04:42:00;148,2017041471675
283;04:43:00;148,19023499715405
284;04:44:00;148,182322838325
285;04:45:00;147,9578647022168
286;04:46:00;147,94646061766986
287;04:47:00;147,44387152497967
288;04:48:00;147,38577804372073
289;04:49:00;147,38143385592767
290;04:50:00;147,32729797810737
291;04:51:00;147,29160875268525
292;04:52:00;147,2864731947714
