Timestep;Time span;Sum [Watt]
0;00:00:00;5045,484014772953
1;00:01:00;5000,647640502524
2;00:02:00;4914,7389542072915
3;00:03:00;4892,401441137778
4;00:04:00;4885,578386403763
5;00:05:00;4471,249576500753
6;00:06:00;4344,056126717355
7;00:07:00;4338,88015946413
8;00:08:00;4338,095105779248
9;00:09:00;4308,5835500577
10;00:10:00;4303,078720775835
11;00:11:00;4291,001362575008
12;00:12:00;4286,673116320967
13;00:13:00;4286,419584487596
14;00:14:00;4285,0335500983965
15;00:15:00;4278,583371761573
16;00:16:00;4257,384173934331
17;00:17:00;4253,917278540132
18;00:18:00;4244,886611284758
19;00:19:00;4242,306087437279
20;00:20:00;4227,921092497036
21;00:21:00;4226,697388507342
22;00:22:00;4226,185673627661
23;00:23:00;4226,021953113016
24;00:24:00;4225,0090534691235
25;00:25:00;4183,976120915064
26;00:26:00;4182,098927283216
27;00:27:00;4181,753469007862
28;00:28:00;4181,161128476369
29;00:29:00;4180,737261828186
30;00:30:00;4010,617853290143
31;00:31:00;3958,114815766696
32;00:32:00;3887,8321144565366
33;00:33:00;3887,6612525764963
34;00:34:00;3828,4326854848014
35;00:35:00;3827,855146503257
36;00:36:00;3827,7376116541154
37;00:37:00;3827,146315678086
38;00:38:00;3522,7831232571325
39;00:39:00;3519,095187057901
40;00:40:00;3464,901241281849
41;00:41:00;3445,8916652715225
42;00:42:00;3429,967096623116
43;00:43:00;3427,3749239926406
44;00:44:00;3380,245395923761
45;00:45:00;3376,844963015226
46;00:46:00;3376,496875954607
47;00:47:00;3374,4173930760535
48;00:48:00;3373,2273465954095
49;00:49:00;3370,1092505535203
50;00:50:00;3338,881409117174
51;00:51:00;3319,9047708967405
52;00:52:00;3318,190329587549
53;00:53:00;3317,6883278089576
54;00:54:00;3316,5470545162466
55;00:55:00;3316,5188246096754
56;00:56:00;3256,474252070027
57;00:57:00;3254,6400392654427
58;00:58:00;3243,277638508492
59;00:59:00;3241,763983558188
60;01:00:00;3177,2946518540143
61;01:01:00;3070,1420165349896
62;01:02:00;3018,900838702608
63;01:03:00;3010,2692516500124
64;01:04:00;3004,398574905433
65;01:05:00;2991,5860446117185
66;01:06:00;2984,271796184521
67;01:07:00;2982,4004764135143
68;01:08:00;2972,9632301213583
69;01:09:00;2963,08196785776
70;01:10:00;2947,9986728439
71;01:11:00;2942,4683753881186
72;01:12:00;2932,109611810701
73;01:13:00;2928,826008719498
74;01:14:00;2806,4001245402396
75;01:15:00;2783,1031579202486
76;01:16:00;2667,9105427736754
77;01:17:00;2652,9630462776636
78;01:18:00;2651,8558968066604
79;01:19:00;2641,0516704518395
80;01:20:00;2639,6896615581127
81;01:21:00;2621,851483772693
82;01:22:00;2606,1619823979718
83;01:23:00;2605,778358822081
84;01:24:00;2602,5307639597786
85;01:25:00;2600,9595088880915
86;01:26:00;2583,983979076597
87;01:27:00;2569,418709653053
88;01:28:00;2566,9105099073727
89;01:29:00;2566,068577175984
90;01:30:00;2555,4490115757367
91;01:31:00;2549,8539260402717
92;01:32:00;2549,3659708301434
93;01:33:00;2543,018564251537
94;01:34:00;2541,693043291813
95;01:35:00;2541,5072886482444
96;01:36:00;2541,008673288423
97;01:37:00;2530,0662403543015
98;01:38:00;2486,913398347368
99;01:39:00;2459,5037601283066
100;01:40:00;2457,2144156980685
101;01:41:00;2446,89757066795
102;01:42:00;2442,614315295419
103;01:43:00;2441,3541770069946
104;01:44:00;2434,3526530923145
105;01:45:00;2429,891242564939
106;01:46:00;2412,025043456035
107;01:47:00;2405,0895255951414
108;01:48:00;2402,673344710054
109;01:49:00;2398,656730864884
110;01:50:00;2387,037797375006
111;01:51:00;2382,166796760418
112;01:52:00;2380,0704689837066
113;01:53:00;2379,200538076241
114;01:54:00;2373,992512539592
115;01:55:00;2371,822511208699
116;01:56:00;2365,361240633487
117;01:57:00;2364,946248011247
118;01:58:00;2360,8560666885855
119;01:59:00;2351,768702289525
120;02:00:00;2351,4080631007296
121;02:01:00;2350,6419466396787
122;02:02:00;2349,5800534250097
123;02:03:00;2338,4248887042427
124;02:04:00;2338,306870639947
125;02:05:00;2333,3058680625613
126;02:06:00;2332,672751953911
127;02:07:00;2328,4459543326557
128;02:08:00;2326,5216298316554
129;02:09:00;2321,004165546392
130;02:10:00;2320,3332696438133
131;02:11:00;2317,561830471135
132;02:12:00;2316,633336920464
133;02:13:00;2310,2310181211865
134;02:14:00;2308,0212884059742
135;02:15:00;2307,523262808356
136;02:16:00;2306,462676449036
137;02:17:00;2296,8386422324634
138;02:18:00;2296,786057898955
139;02:19:00;2294,366237128836
140;02:20:00;2294,264543085987
141;02:21:00;2291,879056232692
142;02:22:00;2290,6916482006077
143;02:23:00;2290,6419692543677
144;02:24:00;2289,767043258616
145;02:25:00;2289,3772647171595
