Device name;4;
Bedroom Light (200W);1,1766666666666665;
Living Room Light (Energy Saving Lamp, 20W);0,6209999999999999;
Kitchen Light (60W);0,7759999999999999;
Bathroom Light (200W);0,8066666666666665;
Bathroom Mirror Light 30W (CFL);0,1261379145530644;
Children Room Light Device (20W);0;
Bread Baking Machine Unold 6595;0,29372529889999993;
Toaster Salco MT 400;0,6649509077751364;
Single Stove Plate;8,821525987103884;
Electric Kettle / Petra WK288 1.5L;1,7884429951148617;
Oven / AEG B 33512-5-M;0;
Handmixer / Phillips Robust HR 1581;0;
PC / Acer Aspire T310;0,5700033159587932;
PC Monitor / Fujitsu Siemens Scaleoview D19-1;0,46328441683450294;
Epson Stylus Color 860;0,015906545817819407;
TASKalfa 180;0,8195587767393498;
Canon CanoScan LIDE 110;0,0004696420216617761;
External Harddrive Iomega 3.5";0,08536419725462252;
Food Slicer / DOMO Schneidemaschine DO521S;0,0705096474972348;
Miele DA 61;0,9126179909779379;
Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind;2,3057906322180868;
Dehumidifier / Trotec TTK 50 S;0;
Dryer / Miele T 8626 WP;1,627774740661794;
Christopeit Treadmill TM 2 Pro;2,4047562715570185;
Hedge Trimmer / Bosch AHS 550-24 ST;0;
Atika LH 2500 G;0;
Lawn Mower / Sabo 32-EL;0;
Laptop / ACER BT.00603.043 Replacement laptop battery;3,0770070667567055;
SAT Receiver / Kathrein UFS913;0,15967378586696768;
Steam Iron / Phillips GC 4410;0;
TV / Phillips Goya 9770 VT;1,8194311381634687;
Washing Machine Samsung P1405J;0,5886618597166664;
Asviva High End Wellness Massage Seat;0;
CD/DVD Player / Phillips HDR3810/31;0,19582307218339248;
Home Cinema System / Samsung HT-D5550;0,6804695950479456;
Digitalpiano / Kawai CN-23;0,25105573363932343;
Hifi System / Sharp XL-HF300PH;0;
Hair Dryer / Braun Satin Pro 2200 Ion Care;0,35235010441507014;
LED Lamp Globe E 14 Ambient 3W matt;0;
Nintendo Wii;0,03492313857968287;
Microsoft Xbox 360;0,11630738884509405;
Egg Cooker / Russell Hobbs 14048-56 Stylo;0;
Kitchen radio / AEG KRC 4323 CD;0;
Nespresso Coffee Machine, Single Cup;0;
Moulinex electronic 833;0;
Dishwasher NEFF SD6P1F (2011);1,8877041355418025;
Canister vacuum cleaner / Siemens VS 06 G 1831;0;
Liebherr CBNPes 3956;1,6894358780578231;
PC / Acer Aspire T310;0,2891435278581699;
Epson Stylus Color 860;0,028340728510630454;
TASKalfa 180;0,3006520454028733;
Router O2 Box 6431;0,7692322242294964;
PC Monitor / Fujitsu Siemens Scaleoview D19-1;0,11780211203801423;
Laptop / ACER BT.00603.043 Replacement laptop battery;0,5320021747652828;
Electric Tooth Brush / Phillips HX9332;0,2398767250035939;
SAT Receiver / Kathrein UFS913;0,14749070368289008;
TV / Phillips Goya 9770 VT;0,25127881957481535;
Phone Siemens Gigaset C320;0,33337588955164743;
CD/DVD Player / Phillips HDR3810/31;0,08778777080192804;
Home Cinema System / Samsung HT-D5550;0,21359090247512974;
Hifi System / Sharp XL-HF300PH;0,36066044213144494;
Smartphone Samung S4;0,05608722938636702;
Nintendo Wii;0,23187295857439688;
Microsoft Xbox 360;0,4239009865467128;
Kitchen radio / AEG KRC 4323 CD;0,16198292782526552;
Electric Razor / Phillips PT860/16 Razor PowerTouch Plus;0,025945654562861596;
Sums;39,77501933405456;
