Timestep;Time span;Sum [Watt]
0;00:00:00;5980,869385182895
1;00:01:00;4804,070210406028
2;00:02:00;4698,537437970078
3;00:03:00;4576,816506608673
4;00:04:00;4406,739632597534
5;00:05:00;4283,240225941184
6;00:06:00;4242,061343841338
7;00:07:00;4232,091069658714
8;00:08:00;4194,865015013663
9;00:09:00;4183,709190358149
10;00:10:00;4180,123930388469
11;00:11:00;4155,759995982493
12;00:12:00;4141,205858825501
13;00:13:00;4113,712092880456
14;00:14:00;4033,3284303676705
15;00:15:00;3978,416028307106
16;00:16:00;3977,4102601993786
17;00:17:00;3968,5748068326798
18;00:18:00;3913,890001934733
19;00:19:00;3884,2259270334944
20;00:20:00;3830,779954023481
21;00:21:00;3782,3060217320317
22;00:22:00;3751,0931368917827
23;00:23:00;3731,2070311991433
24;00:24:00;3720,358992797947
25;00:25:00;3659,4340728979487
26;00:26:00;3585,4367514782293
27;00:27:00;3517,925843914677
28;00:28:00;3399,8880289922217
29;00:29:00;3372,0175371770038
30;00:30:00;3325,0535524162033
31;00:31:00;3319,303515819072
32;00:32:00;3314,591215157656
33;00:33:00;3313,3702732101856
34;00:34:00;3245,0319578218246
35;00:35:00;3240,8061017600776
36;00:36:00;3216,118692465793
37;00:37:00;3211,078364916068
38;00:38:00;3187,8344906945154
39;00:39:00;3186,885623014438
40;00:40:00;3180,781532576301
41;00:41:00;3174,889904268495
42;00:42:00;3139,9944109010876
43;00:43:00;3139,0193665999277
44;00:44:00;3126,9355228246045
45;00:45:00;3110,2166727999756
46;00:46:00;3100,6955437332813
47;00:47:00;3075,200923194189
48;00:48:00;3064,020116432251
49;00:49:00;3045,3992214380723
50;00:50:00;3039,504986038703
51;00:51:00;3037,8398466290587
52;00:52:00;2986,8496717476874
53;00:53:00;2975,191214402521
54;00:54:00;2943,0815517780766
55;00:55:00;2928,8965064502195
56;00:56:00;2904,8056295263477
57;00:57:00;2880,2536386939532
58;00:58:00;2730,5968632859785
59;00:59:00;2530,6688812710345
60;01:00:00;2438,823833374658
61;01:01:00;2401,615520933681
62;01:02:00;2379,02288725004
63;01:03:00;2364,8398400782016
64;01:04:00;2240,07087617926
65;01:05:00;2238,2269552719613
66;01:06:00;2235,0015455370976
67;01:07:00;2206,43382199095
68;01:08:00;2205,8314601580423
69;01:09:00;2199,138187598095
70;01:10:00;2191,8835202319774
71;01:11:00;2189,425047530303
72;01:12:00;2188,080808630158
73;01:13:00;2185,786749444211
74;01:14:00;2183,0662096191495
75;01:15:00;2177,920225818429
76;01:16:00;2172,727581402926
77;01:17:00;2172,4997109508085
78;01:18:00;2171,207495962345
79;01:19:00;2159,852659363662
80;01:20:00;2154,8017576769676
81;01:21:00;2147,164849470345
82;01:22:00;2142,647062519519
83;01:23:00;2138,707201573503
84;01:24:00;2131,6420208109816
85;01:25:00;2130,587141135731
86;01:26:00;2129,507719211719
87;01:27:00;2129,2662029596204
88;01:28:00;2129,253803364766
89;01:29:00;2127,477467331278
90;01:30:00;2127,1613862150084
91;01:31:00;2126,9627194591944
92;01:32:00;2122,9144398572303
93;01:33:00;2121,5840270128538
94;01:34:00;2121,3912103907496
95;01:35:00;2117,325074568745
96;01:36:00;2116,8444598368874
97;01:37:00;2114,5646702833446
98;01:38:00;2114,3408925574117
99;01:39:00;2113,647104259216
100;01:40:00;2112,8461779702943
101;01:41:00;2111,19324340411
102;01:42:00;2110,996947684402
103;01:43:00;2110,9930154951408
104;01:44:00;2107,522287567434
105;01:45:00;2106,6530858115116
106;01:46:00;2106,084162676491
107;01:47:00;2105,740364686002
108;01:48:00;2104,2092070371186
109;01:49:00;2101,023747545232
110;01:50:00;2100,1944725954195
111;01:51:00;2100,0836383636956
112;01:52:00;2099,721816216037
113;01:53:00;2099,5717346619144
114;01:54:00;2099,045531753061
115;01:55:00;2097,6306016104504
116;01:56:00;2096,188722690307
117;01:57:00;2095,852939252184
118;01:58:00;2094,9226518158316
119;01:59:00;2091,254777034083
120;02:00:00;2086,065744079421
121;02:01:00;2077,9243048311773
122;02:02:00;2076,769761669511
123;02:03:00;2073,9536143377304
124;02:04:00;2073,334834314935
125;02:05:00;2073,0750096967317
126;02:06:00;2071,1256952150925
127;02:07:00;2070,2222009280677
128;02:08:00;2069,8363398068573
129;02:09:00;2069,61294599074
130;02:10:00;2067,235214541229
131;02:11:00;2060,2720973055634
132;02:12:00;2053,688079502611
133;02:13:00;2052,6457134028183
134;02:14:00;2047,7155423353026
135;02:15:00;2047,7143690956102
136;02:16:00;2047,4301154275847
137;02:17:00;2046,5245216374685
138;02:18:00;2043,6916029872368
139;02:19:00;2042,5039413927916
140;02:20:00;2042,0692670896883
141;02:21:00;2041,5335817587913
142;02:22:00;2040,015072476258
143;02:23:00;2035,997559696654
144;02:24:00;2031,6277215263442
145;02:25:00;2028,392215000626
146;02:26:00;2015,154271275867
147;02:27:00;2005,2247895775758
148;02:28:00;1999,262909849899
149;02:29:00;1984,1938397784434
150;02:30:00;1980,0518114698818
151;02:31:00;1979,1283325448785
152;02:32:00;1977,5759469695988
153;02:33:00;1972,9548566061555
154;02:34:00;1969,2819988139045
155;02:35:00;1960,9440273654902
156;02:36:00;1960,9190508609681
157;02:37:00;1957,6257035427486
158;02:38:00;1956,769588998271
159;02:39:00;1952,232287903749
160;02:40:00;1952,2187043065098
161;02:41:00;1949,3132947803579
162;02:42:00;1948,9763351749273
163;02:43:00;1948,3983814454664
164;02:44:00;1943,2163288853092
165;02:45:00;1943,103065709212
166;02:46:00;1940,5880830375386
167;02:47:00;1938,1608597460217
168;02:48:00;1937,7792899300905
169;02:49:00;1924,5735190731318
170;02:50:00;1921,0269449713974
171;02:51:00;1920,6130903705855
172;02:52:00;1919,6527504869912
173;02:53:00;1919,3655243815556
174;02:54:00;1913,818959801105
